基金代码,基金名称,一级分类,二级分类,3月评分,6月评分,1年评分,2年评分,3年评分,5年评分,7年评分,10年评分
020003,国泰金龙行业混合,混合型,混合型-灵活,97.8975,97.2016,94.4436,91.3586,89.0652,88.3327,82.5937751192899,76.16616036154674
530011,建信内生动力混合A,混合型,混合型-偏股,96.5895,95.4814,94.4421,93.6211,91.5269,89.2612,82.37160301688016,73.83428857895368
166007,中欧互通精选混合A,混合型,混合型-偏股,90.1547,93.2397,94.4354,93.3807,91.7674,88.4946,83.51100331788408,75.59903627439243
100020,富国天益价值混合A,混合型,混合型-灵活,96.817,94.9307,94.4324,93.822,92.1666,90.5645,84.11359904910127,74.18543487369807
165309,建信沪深300指数(LOF),指数型,指数型-股票,89.7387,92.8633,94.4313,93.605,92.0561,88.7054,83.77432829949889,74.9378965641087
000042,财通中证ESG100指数增强A,指数型,指数型-股票,89.3945,92.921,94.429,93.3243,92.1302,88.6164,84.47488926134324,74.593222494912
165313,建信优势动力混合(LOF),混合型,混合型-偏股,96.1855,95.3131,94.4249,91.5586,90.5222,89.5073,85.77858040738144,77.26202412306955
161724,招商中证煤炭等权指数(LOF)A,指数型,指数型-股票,92.9846,95.6221,94.4227,91.5855,90.0586,87.0948,84.83088838911597,76.71053813001318
000354,长盛城镇化主题混合A,混合型,混合型-偏股,98.107,95.7433,94.4204,90.9681,89.586,87.0716,84.25971849292812,80.82822039985635
000945,华夏医疗健康混合A,混合型,混合型-灵活,95.4896,96.3329,94.4069,93.4067,91.778,90.3577,85.28282182620444,76.65045492637375
202002,南方稳健成长贰号混合,混合型,混合型-偏股,95.3624,93.4163,94.4062,92.5021,90.3352,88.2824,83.22619332660635,75.21874625882916
481012,工银深证红利ETF联接A,指数型,指数型-股票,93.7493,95.1365,94.4055,94.2401,92.8527,88.4446,83.42843033298558,73.63465970310068
001278,前海开源清洁能源混合A,混合型,混合型-灵活,95.0332,93.3662,94.4036,91.59,91.1991,87.8745,83.658886456534,74.98357626002634
090015,大成内需增长混合A,混合型,混合型-偏股,96.6464,95.7942,94.3987,93.7655,91.8734,90.1244,85.78456628072036,74.73314228420926
000995,建信睿盈灵活配置混合C,混合型,混合型-灵活,94.7863,93.2853,94.3976,91.7075,90.0489,87.3842,83.27076670486224,75.69222883993775
000362,国泰聚信价值优势混合A,混合型,混合型-灵活,97.013,96.9667,94.3912,92.2404,91.1455,89.6749,85.58248961023413,77.96398000718304
002360,前海开源清洁能源混合C,混合型,混合型-灵活,95.0557,93.3392,94.3882,91.4355,91.0946,87.7944,83.59667613004737,74.91623518496348
160616,鹏华中证500指数(LOF)A,指数型,指数型-股票,91.8008,94.065,94.3759,91.7234,89.9563,86.9128,84.24106608404166,76.5110214892853
180003,银华-道琼斯88指数,指数型,指数型-其他,91.3205,91.958,94.3751,93.6082,92.1267,89.2774,81.75206512630193,72.59109750987669
206007,鹏华消费优选混合,混合型,混合型-偏股,97.8391,94.27,94.3744,94.5953,92.9147,91.0457,84.60973174736193,73.8146848437687
161121,易方达中证银行ETF联接(LOF)A,指数型,指数型-股票,88.8453,92.6568,94.3744,93.3031,91.7483,88.6331,82.20506746934377,78.45833832156111
000313,华安沪深300增强C,指数型,指数型-股票,89.7297,93.0265,94.3722,92.6557,91.1161,88.3861,83.65161789605104,74.89610768586137
001849,前海开源强势共识100强股票,股票型,股票型,93.9872,92.8229,94.3707,91.5388,90.995,88.1008,83.69870320329736,74.71492278223393
270028,广发制造业精选混合A,混合型,混合型-偏股,96.7078,96.7332,94.3707,92.9941,91.0824,90.0721,86.33783200218912,78.14086256434814
000363,国泰聚信价值优势混合C,混合型,混合型-灵活,96.9726,96.936,94.3665,92.1722,91.0606,89.5841,85.45924475380959,77.78679815635101
700002,平安深证300指数增强,指数型,指数型-股票,94.3209,95.1716,94.3647,93.4631,91.2495,88.6773,84.36051632433171,74.80467347060936
000592,建信改革红利股票A,股票型,股票型,94.7354,94.7474,94.3621,93.2058,91.2571,90.2444,85.69322826700416,77.52005267568538
519686,交银上证180公司治理联接,指数型,指数型-股票,89.004,92.6875,94.3613,93.2463,91.6305,88.4341,82.99386661763951,76.01120106548545
040008,华安策略优选混合A,混合型,混合型-偏股,95.3654,95.5824,94.3553,94.3267,92.8865,89.7181,82.83155324861897,74.0681491679636
001125,博时互联网主题灵活配置混合,混合型,混合型-灵活,97.031,93.5592,94.352,93.5059,91.737,89.5621,85.12767012707154,78.20644528911768
160133,南方天元新产业股票(LOF),股票型,股票型,97.1507,93.5442,94.3493,93.4687,91.9125,89.7636,84.83366754459476,75.14904824613912
001004,新华稳健回报灵活配置混合发起,混合型,混合型-灵活,91.2561,93.5053,94.3471,91.9475,91.0623,89.5203,85.0095560192232,76.50473632227941
167601,国金300指数增强A,指数型,指数型-股票,89.9063,93.0474,94.3419,93.7724,91.296,87.7833,83.16777761625421,76.01662576319885
470007,汇添富上证综合指数A,指数型,指数型-股票,89.6759,92.6725,94.3385,91.4516,90.3595,86.2907,81.8821509808281,74.20668472405124
160706,嘉实沪深300ETF联接A,指数型,指数型-股票,89.6789,92.7451,94.3321,93.1776,91.752,87.8301,82.51136247028441,73.74711929845564
040190,华安上证50ETF联接A,指数型,指数型-股票,89.5367,92.6314,94.3284,92.5887,90.7845,86.5158,81.25138957773939,74.02471417454807
000946,华夏医疗健康混合C,混合型,混合型-灵活,95.4328,96.3007,94.325,93.3302,91.7164,90.2758,85.17213661473208,76.49010834430743
320006,诺安灵活配置混合,混合型,混合型-灵活,94.8252,94.9195,94.3224,92.114,89.9284,87.572,83.40838834635973,76.92707709804861
161029,富国中证银行指数(LOF)A,指数型,指数型-股票,92.6389,94.5057,94.3217,93.155,91.4996,88.6311,82.17797070342564,78.37898808811205
000595,嘉实泰和混合,混合型,混合型-灵活,96.5716,95.462,94.3209,94.9324,92.6162,90.8493,85.92475329650595,74.56411618580151
001487,宝盈优势产业混合A,混合型,混合型-灵活,97.7852,97.1799,94.3175,94.0947,92.9721,90.1389,87.28178284961777,76.55400754220041
162208,宏利首选企业股票A,股票型,股票型,98.1234,96.0658,94.3168,93.0884,91.3398,88.5672,85.95457577260522,78.15590207111218
001616,嘉实环保低碳股票,股票型,股票型,98.4332,94.615,94.3115,94.0366,92.4587,91.1494,86.49089933471294,77.67284209266133
163116,申万中证申万电子行业投资指数(LOF)A,指数型,指数型-股票,98.1264,94.5544,94.3104,92.8138,90.8522,87.9229,84.5074374476236,78.6184978450856
166301,华商新趋势优选灵活配置混合,混合型,混合型-灵活,91.9026,93.1215,94.3074,93.2644,92.4665,91.1645,88.26266439773563,81.67368759727044
481017,工银量化策略混合A,混合型,混合型-偏股,96.7302,94.3314,94.3071,92.9228,90.8441,89.184,83.7671131843136,77.00549203878846
001339,兴银鼎新灵活配置A,混合型,混合型-灵活,93.1043,94.2206,94.3071,91.5047,89.1808,88.1911,86.16418823006278,75.16154375673412
530010,建信上证社会责任ETF联接,指数型,指数型-股票,88.9725,92.8005,94.3029,93.5777,92.116,89.0047,83.54403251184348,76.07203250329223
001637,嘉实量化精选股票,股票型,股票型,96.4204,96.2431,94.3,91.6982,90.4537,88.713,84.5712511330403,76.862504489405
161005,富国天惠成长混合(LOF)A,混合型,混合型-偏股,97.2974,94.505,94.2962,94.4139,92.2665,89.8406,84.83024704554394,75.42903747156711
001018,易方达新经济混合,混合型,混合型-灵活,98.5799,94.0426,94.2955,94.8924,92.4605,90.2917,86.70419951770964,79.0108718424518
001830,融通跨界成长灵活配置混合,混合型,混合型-灵活,95.9969,96.2641,94.2786,92.8033,91.5039,90.1892,83.579787415984,74.00578385011373
320012,诺安主题精选混合,混合型,混合型-偏股,89.8704,92.5491,94.2771,93.2124,92.0333,90.1916,85.0033563646936,75.4972764276308
000172,华泰柏瑞量化增强混合A,混合型,混合型-偏股,93.9154,95.4043,94.2749,91.6377,90.3589,86.8407,82.43514947580853,74.41981922662517
310368,申万菱信竞争优势混合A,混合型,混合型-偏股,95.6213,93.099,94.2648,92.2431,90.8819,88.3336,84.93195344700791,76.64334670178378
400011,东方核心动力混合A,混合型,混合型-偏股,92.6284,94.3082,94.2595,90.4189,89.5459,86.8439,81.90732371603018,75.17819196695798
270006,广发策略优选混合,混合型,混合型-灵活,96.4519,96.0171,94.2595,92.302,90.6282,88.6853,85.93554924663509,77.81885999042261
161812,银华深证100指数(LOF),指数型,指数型-股票,93.8331,94.7444,94.2588,93.5064,91.5695,88.6517,84.1498349609208,74.2829671974141
001606,农银工业4.0混合,混合型,混合型-灵活,96.8215,93.5412,94.2588,94.2814,91.1232,90.0611,87.40363812830292,78.03801777804382
001362,景顺长城领先回报混合A,混合型,混合型-灵活,94.3703,94.1279,94.2581,93.2848,91.1317,87.8977,82.62306314241248,73.4046151083443
400025,东方新兴成长混合,混合型,混合型-灵活,95.9057,93.2741,94.2536,94.5456,92.7546,91.0858,82.92802201091139,71.72056446785587
260104,景顺长城内需增长混合A,混合型,混合型-偏股,96.3097,96.077,94.2524,92.5601,92.2336,90.5651,85.96638718339007,74.33156500658446
161604,融通深证100指数A,指数型,指数型-股票,93.6924,94.9749,94.2524,92.6359,90.8046,88.251,83.85775640916009,74.13792200407039
519300,大成沪深300指数A,指数型,指数型-股票,89.7013,92.8873,94.2509,92.868,91.3265,87.277,82.4798831899574,73.90982281814917
202003,南方绩优成长混合A,混合型,混合型-偏股,97.7418,94.2603,94.2397,93.3259,91.3892,88.5837,83.29850481435241,75.56776008619657
000011,华夏大盘精选混合A,混合型,混合型-灵活,93.9034,93.346,94.239,93.4889,92.327,89.2682,84.52357792751961,75.00351670058662
202001,南方稳健成长混合,混合型,混合型-偏股,95.3295,93.429,94.2356,92.4529,90.1521,88.9106,83.99724863607601,75.47714892852868
000432,中银优秀企业混合A,混合型,混合型-偏股,96.5791,96.6314,94.2352,91.8824,90.5734,86.8796,83.46723161909323,75.0669295462708
161816,银华中证等权重90指数(LOF),指数型,指数型-股票,89.8809,92.6007,94.23,92.1826,90.9698,87.482,82.09582528090849,73.29380162815755
690004,民生加银稳健成长混合,混合型,混合型-偏股,95.9296,93.2262,94.224,93.816,91.7747,89.9671,85.66148176018882,76.05934993415539
001972,前海开源沪港深智慧生活混合,混合型,混合型-灵活,90.9898,93.4799,94.224,94.3976,91.6728,88.5182,83.36899916197773,75.21960672812163
000609,华商新量化混合A,混合型,混合型-灵活,95.3355,94.7736,94.2233,90.5743,89.5613,89.3982,85.03045313061175,76.84709086555729
001008,工银国企改革股票,股票型,股票型,91.6542,93.5742,94.2221,93.8211,92.2815,90.2141,85.98840664602965,78.59462917514665
360001,光大量化股票A,股票型,股票型,95.6019,95.7755,94.218,90.3261,89.3342,86.6234,80.643663097946,75.45709625284329
001188,鹏华改革红利股票,股票型,股票型,97.4799,95.548,94.2139,91.9965,91.3207,88.3034,84.80560876331857,77.61833323356878
001276,建信新经济灵活配置混合,混合型,混合型-灵活,94.0515,93.0175,94.2124,91.5754,89.9783,88.3256,82.39800499392861,72.9583682509278
160807,长盛沪深300指数(LOF)A,指数型,指数型-股票,89.7043,92.9561,94.2079,93.071,91.3318,87.9345,83.51185844264678,75.4448252124985
202025,南方上证380ETF联接A,指数型,指数型-股票,91.4237,93.3123,94.2057,91.5036,90.0167,86.6031,84.03979109302047,75.46128636418054
519115,浦银安盛红利精选混合A,混合型,混合型-偏股,98.3838,94.1496,94.2046,91.9711,91.3922,89.6036,86.54792546732567,75.06068179097329
398061,中海消费混合A,混合型,混合型-偏股,98.1294,94.0912,94.1997,93.2885,91.12,89.7802,84.62565844606728,72.97857057344666
001126,摩根卓越制造股票A,股票型,股票型,96.1331,94.6464,94.1982,91.2711,90.466,89.9448,83.93423663012433,76.71689812043577
540002,汇丰晋信龙腾混合A,混合型,混合型-偏股,95.9236,96.2229,94.1959,92.1542,90.5572,87.6363,83.34831583177986,73.70757512271041
040180,华安上证180ETF联接A,指数型,指数型-股票,89.1581,92.5356,94.1933,93.184,91.7538,87.8167,82.46422371774042,74.24308631629354
040035,华安逆向策略混合A,混合型,混合型-偏股,98.5484,95.2046,94.193,91.4088,90.4547,90.0804,86.62200064989483,75.28294475038908
000216,华安黄金ETF联接A,指数型,指数型-其他,97.7104,93.8039,94.193,90.3945,89.148,86.411,82.97227471738127,81.46444391236682
610006,信澳产业升级混合A,混合型,混合型-偏股,98.5978,96.6808,94.1911,91.5109,89.6756,88.5748,84.01456491252074,77.44145067640369
000167,广发聚优灵活配置混合A,混合型,混合型-灵活,97.7164,94.1705,94.1903,92.9155,91.5664,90.6507,85.81241128080588,76.86882706811924
000217,华安黄金ETF联接C,指数型,指数型-其他,97.7194,93.8084,94.1814,90.3577,89.1201,86.38,82.8960082776077,81.35808242547589
000831,工银医疗保健股票,股票型,股票型,95.5151,95.8645,94.1776,93.7485,92.104,91.4163,86.47534675309127,77.10901023584341
398021,中海能源策略混合,混合型,混合型-灵活,97.673,94.0037,94.1739,93.1335,90.9004,88.2726,84.76974696858271,75.42305159822817
460300,华泰柏瑞沪深300ETF联接A,指数型,指数型-股票,89.5113,92.7257,94.1735,93.2984,90.6402,86.2928,81.20948846436694,73.10300191547947
001133,广发中证全指可选消费联接A,指数型,指数型-股票,91.2741,93.2113,94.1698,91.0449,89.1593,86.8309,83.01096911289358,74.76651352807374
001761,广发安宏回报混合A,混合型,混合型-灵活,95.7306,95.5645,94.1683,93.3854,91.0909,87.6081,81.32519753382019,72.37743924338561
001163,银华中国梦30股票,股票型,股票型,96.9547,93.9041,94.1656,93.7629,92.0226,90.1466,85.40291341006653,73.91453669340356
260115,景顺长城中小盘混合A,混合型,混合型-偏股,96.6943,96.2611,94.1641,93.5044,91.3873,88.6815,85.1840014708146,75.92511672453011
121001,国投瑞银融华债券,混合型,混合型-偏债,95.8129,95.979,94.1597,91.1443,88.8208,84.118,78.87147047254193,72.04166916078056
206009,鹏华新兴产业混合A,混合型,混合型-偏股,95.4223,94.4294,94.1578,93.5422,91.5997,89.2509,84.26110807066752,76.78057284807853
001882,中欧价值发现混合E,混合型,混合型-偏股,95.144,96.1114,94.1552,93.5313,92.1452,88.9115,85.29645037711002,79.22041482102239
260109,景顺长城内需增长贰号混合A,混合型,混合型-偏股,96.3606,96.1503,94.1529,92.4991,92.0912,89.7353,85.4597257614886,73.94136088830359
502048,易方达上证50指数(LOF)A,指数型,指数型-股票,88.998,92.3703,94.1514,93.4515,92.0359,88.3417,82.51478296933523,75.07037142344068
002134,广发鑫裕混合A,混合型,混合型-灵活,95.3355,95.4679,94.1503,93.3585,91.0168,88.464,82.51708111713499,74.38409104513349
163810,中银价值混合A,混合型,混合型-灵活,96.1705,92.7915,94.1484,93.137,90.3605,89.6694,84.89502274631869,74.5829716868191
001594,天弘中证银行ETF联接A,指数型,指数型-股票,91.5794,93.6221,94.1477,93.6585,91.9362,88.722,82.24766337158592,78.46114419968873
002101,创金合信转债精选债券A,债券型,债券型-混合一级,93.6714,94.3568,94.1477,91.0088,89.2582,85.2744,82.8179246977134,74.14162576319885
000963,兴业多策略混合,混合型,混合型-灵活,95.9955,96.181,94.1469,90.4707,90.6504,88.7356,83.5152789416976,75.35825451933437
377240,摩根新兴动力混合A,混合型,混合型-偏股,97.7538,94.0291,94.1462,94.7094,92.4895,91.186,86.12832643532691,80.65721148090506
168204,国联中证煤炭指数(LOF)A,指数型,指数型-股票,91.4133,94.7624,94.1458,91.3775,90.7407,87.3504,85.28987660549674,76.88034987429666
519656,银河灵活配置混合A,混合型,混合型-灵活,96.0942,93.3145,94.1398,92.8708,90.8165,88.6779,84.51663003882267,74.15150245420807
519180,万家180指数A,指数型,指数型-股票,89.1701,92.5004,94.1368,93.1436,91.7197,87.7694,82.29517624121358,73.51509188315575
000961,天弘沪深300ETF联接A,指数型,指数型-股票,89.7088,92.7938,94.1297,93.3488,91.8768,88.1902,83.1117134989995,74.56456512630193
001762,广发安宏回报混合C,混合型,混合型-灵活,95.756,95.5772,94.1286,93.3798,91.0497,87.74,81.32263215953208,72.314999102119
710002,富安达策略精选混合A,混合型,混合型-灵活,96.2214,95.5547,94.1256,93.8731,91.967,88.7641,82.4905722494912,73.25811085837424
257040,国联安红利混合,混合型,混合型-偏股,98.6337,93.8233,94.1222,93.1939,90.7467,87.4972,82.22382676882557,74.55524961091824
530016,建信恒稳价值混合,混合型,混合型-平衡,93.4215,92.8648,94.1193,93.1899,91.3211,88.9763,84.11760744642643,73.48011193583145
620006,金元顺安消费主题混合,混合型,混合型-偏股,96.7377,93.117,94.1148,93.6907,91.6922,89.6647,83.90671230182484,76.13462229139232
375010,摩根中国优势混合A,混合型,混合型-灵活,95.9625,94.2962,94.1129,93.5648,91.3761,90.0264,84.72148586478768,79.1271848437687
090003,大成蓝筹稳健混合A,混合型,混合型-灵活,94.7384,95.0452,94.1092,93.7713,91.5746,88.1823,82.60745711549315,74.5057913324554
690001,民生加银品牌蓝筹混合A,混合型,混合型-灵活,95.2801,92.6269,94.1073,92.9391,91.4442,88.9976,84.48167681414718,76.66826289955705
166005,中欧价值发现混合A,混合型,混合型-偏股,95.1155,96.0456,94.0987,93.493,92.1124,88.8917,85.2823942638231,79.21057554172154
000854,鹏华养老产业股票,股票型,股票型,97.254,93.6767,94.0983,94.3009,92.9059,91.2178,86.16712772143455,75.74292170477673
165512,中信保诚新机遇混合(LOF),混合型,混合型-偏股,95.8593,94.0119,94.0953,93.2812,90.9272,86.2919,81.42396444391237,73.99048246139111
001672,国寿安保智慧生活股票A,股票型,股票型,95.1425,94.8237,94.0949,92.3944,90.2016,88.3116,85.4635203776231,79.30242128576559
162207,宏利效率优选混合(LOF),混合型,混合型-偏股,94.9075,95.6221,94.0931,93.6752,91.2925,89.495,82.83561509124182,73.8504130252604
110015,易方达行业领先混合,混合型,混合型-偏股,96.7242,93.8346,94.0927,93.9604,92.2182,90.1569,84.42657471225051,76.60155782353645
000462,农银主题轮动混合A,混合型,混合型-灵活,96.6913,93.4036,94.0875,94.0957,91.0928,90.2828,87.12187451899231,79.42161498862684
000827,广发百发100指数E,指数型,指数型-股票,94.698,92.9995,94.0871,91.5713,90.517,88.2745,83.19262967967026,78.36331258230577
000717,融通转型三动力灵活配置混合A,混合型,混合型-灵活,95.9835,95.9244,94.0848,94.339,92.3553,89.8654,85.59253732619588,77.82772656530588
162703,广发小盘成长混合(LOF)A,混合型,混合型-偏股,95.349,92.817,94.083,94.5671,92.3762,90.7409,85.31675959022422,77.05165808691488
519690,交银稳健配置混合,混合型,混合型-灵活,94.8342,93.9408,94.0815,94.1125,91.8679,86.9826,82.34712507054779,73.95853286244463
519670,银河行业混合A,混合型,混合型-偏股,97.1283,96.3905,94.0717,92.447,90.1403,88.3761,82.8745232679448,73.8788085119119
519674,银河创新成长混合A,混合型,混合型-偏股,95.2023,92.5124,94.062,93.0547,91.909,90.1479,87.55125404046451,80.89889111696397
000373,华安中证细分医药ETF联接A,指数型,指数型-股票,92.6927,94.7205,94.0616,93.7388,92.0051,89.5023,83.38129158044158,73.46181761043937
000826,广发百发100指数A,指数型,指数型-股票,94.6786,92.9883,94.0601,91.5674,90.5058,88.2562,83.20705991004088,78.38766760445348
000008,嘉实中证500ETF联接A,指数型,指数型-股票,93.4904,94.6471,94.0594,91.464,89.6913,85.9384,83.38294838466933,75.75964473841734
000376,华安中证细分医药ETF联接C,指数型,指数型-股票,92.7212,94.7414,94.0575,93.7255,91.9806,89.4514,83.32597569735424,73.32530228660362
050013,博时上证超大盘ETF联接A,指数型,指数型-股票,89.182,92.2288,94.0545,92.9269,91.4022,88.0566,82.23334003181064,74.82379085358554
481008,工银大盘蓝筹混合,混合型,混合型-偏股,90.3328,91.9819,94.0542,92.5612,90.9707,88.3556,82.7470562330044,74.04308332335688
001051,华夏上证50ETF联接A,指数型,指数型-股票,89.2598,92.4653,94.0515,93.6322,92.1533,88.36,82.20939653845495,74.7362848677122
000218,国泰黄金ETF联接A,指数型,指数型-其他,97.2076,93.6767,94.0512,90.3066,89.0722,86.3397,82.93347343127361,81.5110214892853
257060,国联安上证商品ETF联接A,指数型,指数型-股票,90.8925,92.4428,94.0512,91.6028,89.8139,88.3345,84.87647722802758,79.08494702502095
000866,华宝制造股票,股票型,股票型,98.4482,95.7583,94.0508,90.2266,89.2201,88.6942,85.35994339074071,79.85532892373998
240004,华宝动力组合混合A,混合型,混合型-偏股,98.3853,95.6513,94.0504,89.6826,89.8057,87.6106,86.85202921106189,78.1443418532264
000849,汇丰晋信双核策略混合A,混合型,混合型-灵活,94.3763,95.655,94.0489,92.8398,91.035,88.0997,82.53765755673753,77.52349455285527
001595,天弘中证银行ETF联接C,指数型,指数型-股票,91.4118,93.5173,94.0407,93.5747,91.8727,88.6539,82.18401002206222,78.38370196336646
001938,中欧时代先锋股票A,股票型,股票型,98.0576,94.2259,94.0384,93.1928,92.1834,88.856,84.11108712011082,77.31877768466418
110013,易方达科翔混合,混合型,混合型-偏股,98.511,94.089,94.0362,93.7732,91.6551,89.2021,85.45176241213593,76.92950885909254
519021,国泰金鼎价值混合,混合型,混合型-灵活,94.4122,95.2278,94.0336,92.6795,90.4371,88.5332,81.6365163927417,73.78120136477912
376510,摩根大盘蓝筹股票A,股票型,股票型,95.2742,93.2375,94.0276,93.6409,91.8126,89.9868,84.69973362863641,74.36751765832635
160135,南方中证高铁产业指数(LOF),指数型,指数型-股票,90.2385,91.2195,94.0261,90.162,89.6232,86.2739,82.90883514904826,74.29755776367772
519185,万家精选混合A,混合型,混合型-偏股,91.2187,94.6359,94.0257,92.3188,91.7114,87.4896,83.85107574695148,76.91375852986951
100026,富国天合稳健优选混合,混合型,混合型-偏股,97.9588,94.3142,94.0205,92.8888,90.8653,88.9016,83.96427288741427,75.4397746318688
000968,广发养老指数A,指数型,指数型-股票,93.5966,94.2386,94.0164,92.9423,90.9979,87.2692,82.88376930444153,73.38194361307315
002117,广发安享混合C,混合型,混合型-灵活,93.7478,93.1327,94.0096,91.2571,89.5933,85.5452,79.29582613603324,69.70579432539208
001076,易方达改革红利混合,混合型,混合型-偏股,96.2932,93.1649,94.0081,94.8022,93.3057,90.2606,85.85367105060628,79.69453340117323
160603,鹏华普天收益混合,混合型,混合型-偏股,95.2367,92.7653,94.0044,90.9365,90.4093,89.1135,82.7386118759727,74.26332605052076
519657,银河灵活配置混合C,混合型,混合型-灵活,95.9775,93.215,94.0037,92.7406,90.6906,88.4899,84.28713593063229,73.74147013049205
000845,国投瑞银信息消费混合A,混合型,混合型-灵活,95.8997,95.7844,93.9969,91.8224,90.0487,87.2747,82.30196379401754,73.15455524961092
001181,南方改革机遇,混合型,混合型-灵活,95.2158,95.1978,93.9958,90.6188,89.3345,88.4224,84.3137516888714,76.90956841853226
000850,汇丰晋信双核策略混合C,混合型,混合型-灵活,94.2521,95.5884,93.9928,92.7474,90.942,87.9893,82.39795154863096,77.31402639770143
000656,前海开源沪深300指数A,指数型,指数型-股票,89.7133,92.6082,93.9887,92.5145,91.3169,88.4689,83.94904097757863,74.62000927810367
100053,富国上证指数ETF联接A,指数型,指数型-股票,89.6654,92.3366,93.9861,90.9376,89.9576,86.4242,82.4473884489747,75.43622051957381
090007,大成策略回报混合A,混合型,混合型-偏股,97.6236,97.0318,93.9857,92.0779,90.3217,87.1524,82.96757153118641,73.99366245660242
001214,华泰柏瑞中证500ETF联接A,指数型,指数型-股票,92.2019,93.946,93.9808,91.5126,89.9087,86.6639,84.1899189341725,77.10732670896684
240020,华宝医药生物混合A,混合型,混合型-偏股,95.6004,94.9816,93.9793,93.6217,92.0681,90.7502,85.96943356535719,77.50606069675567
630001,华商领先企业混合,混合型,混合型-灵活,95.7485,95.3812,93.9775,89.8104,89.1809,86.1334,82.09539771852714,74.57470369926972
001548,天弘上证50ETF联接A,指数型,指数型-股票,89.5816,92.5326,93.9775,93.6638,92.249,88.7414,82.73230533084778,75.22798695079612
160517,博时中证银行ETF联接A,指数型,指数型-股票,91.4447,93.7223,93.9771,93.2333,91.5083,88.7475,82.34985078072891,78.57102238716628
001291,大摩量化多策略股票,股票型,股票型,95.8772,95.9618,93.9719,90.2011,88.8825,87.1823,81.2271254125977,73.81651801747874
001237,博时上证50ETF联接A,指数型,指数型-股票,89.2299,92.4054,93.9704,93.7019,92.2301,88.6598,82.68960253801029,75.31208847120794
160105,南方积极配置混合(LOF),混合型,混合型-灵活,97.3438,94.4152,93.9539,92.3804,89.7604,87.1429,83.8597873304715,74.99120824853347
400007,东方策略成长混合,混合型,混合型-偏股,98.2836,95.3071,93.9531,92.4982,90.5276,89.1409,83.59982940260984,73.2584101520412
000767,华富国泰民安灵活配置混合A,混合型,混合型-灵活,93.1222,91.191,93.9513,91.6291,90.2606,87.6092,84.4040742419319,78.98326200167604
660004,农银策略价值混合,混合型,混合型-偏股,96.8275,93.6018,93.9483,93.3574,91.1481,90.0649,85.12248593319767,74.02194570812881
202023,南方优选成长混合A,混合型,混合型-灵活,95.2278,93.3751,93.9483,93.4124,91.8961,90.44,82.8624446306716,75.05237639171555
001583,安信新常态股票A,股票型,股票型,96.4564,93.854,93.9438,93.6125,92.1287,88.3855,84.70716252501241,76.55232401532383
570008,诺德周期策略混合,混合型,混合型-偏股,97.5877,93.3168,93.9434,93.8194,91.254,90.8686,86.14083263498144,78.00513288638813
050026,博时医疗保健行业混合A,混合型,混合型-偏股,96.3785,95.78,93.9386,93.3557,91.8585,90.8809,84.98160412854236,74.47451514425954
001219,摩根动态多因子混合A,混合型,混合型-灵活,97.3363,97.4156,93.9367,91.1847,89.9858,87.133,82.45716893844812,75.8445319047049
399011,中海医疗保健主题股票A,股票型,股票型,95.1574,95.0841,93.9344,94.3521,92.3095,89.275,84.18799490345641,74.11779450496827
610002,信澳精华配置混合A,混合型,混合型-灵活,98.0306,95.7889,93.9266,93.9659,93.107,87.5876,85.51103324725078,73.40177181850832
001549,天弘上证50ETF联接C,指数型,指数型-股票,89.5142,92.478,93.9247,93.6239,92.2096,88.6978,82.6623988814968,75.12697533820185
100060,富国高新技术产业混合,混合型,混合型-偏股,99.1066,94.0792,93.9243,93.9969,92.2093,90.6497,83.62746062150468,76.4728241350413
000884,民生加银优选股票,股票型,股票型,96.5372,93.2913,93.924,94.0345,91.9078,89.7681,85.07807289083476,76.00480366335448
080005,长盛量化红利混合A,混合型,混合型-偏股,96.3217,94.9958,93.9236,92.8061,91.4316,89.4346,84.38173410750629,77.08925685382498
377020,摩根内需动力混合A,混合型,混合型-偏股,98.4571,93.7365,93.9172,93.4535,91.2182,89.8868,84.19825640060886,75.53711989704297
160314,华夏行业混合(LOF),混合型,混合型-偏股,93.9393,93.976,93.9161,92.0107,90.3008,87.9578,84.01932154401327,73.96773614270322
240019,华宝中证银行ETF联接A,指数型,指数型-股票,89.7806,92.7459,93.9127,93.7077,91.8726,88.514,82.0190778334559,78.16892134562433
160919,大成产业升级股票(LOF)A,股票型,股票型,94.3224,94.5581,93.9109,92.2157,91.2727,89.4735,87.32870782097108,78.75635999042261
730002,方正富邦红利精选混合A,混合型,混合型-偏股,95.3071,95.5181,93.9101,93.9689,91.9328,89.7291,84.33860375228745,74.25105501017597
090001,大成价值增长混合A,混合型,混合型-灵活,95.9281,96.5252,93.9079,90.7075,88.7216,87.2232,83.61126669631099,74.34540733868072
160119,南方中证500ETF联接(LOF)A,指数型,指数型-股票,94.4346,95.028,93.9023,91.3822,89.8088,86.1684,83.58363547741615,75.91161109780917
519642,银河智造混合A,混合型,混合型-灵活,96.7811,93.0841,93.8989,93.897,91.8413,91.0414,86.15494219356604,76.4140129294864
161609,融通动力先锋混合A/B,混合型,混合型-偏股,95.5959,95.9319,93.8974,91.8914,90.7496,87.6987,83.23201886405226,73.72167933676523
202007,南方隆元产业主题混合,混合型,混合型-偏股,97.0056,93.1978,93.8884,92.8446,91.3081,88.5533,83.76347890407212,74.18431252244702
